Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2001-07-18,9.84949,10.0006,9.78706,10.0006,969479.01022333
2001-07-19,9.90741,10.3028,9.87583,10.2387,1875634.5194755
2001-07-20,10.0261,10.2387,9.87583,9.90741,1720099.7194515
2001-07-23,9.90741,10.0006,9.84949,9.90741,1272419.6494417
2001-07-24,9.90741,9.93734,9.63769,9.75805,1575459.2974229
2001-07-25,9.96985,10.0885,9.70013,9.81956,1266547.4055834
2001-07-26,9.87583,10.1517,9.87583,10.1219,1044253.3867184
2001-07-27,10.2387,10.3028,10.1517,10.2088,1646941.3480493
2001-07-30,10.2088,10.3916,10.1772,10.2721,1380071.7633531
2001-07-31,10.2088,10.2721,10.1517,10.1772,1024297.9998857
2001-08-01,10.1772,10.2721,9.96985,10.2721,850808.47285521
2001-08-02,10.3028,10.6042,10.3028,10.5419,1393753.1811177
2001-08-03,10.5102,10.5419,10.3916,10.5102,1371417.0318526
2001-08-06,10.4215,10.6042,10.4215,10.5102,1392395.5092334
2001-08-07,10.3916,10.3916,10.3028,10.3591,996310.38492271
2001-08-08,10.3028,10.3028,10.0006,10.0577,1252205.9294006
2001-08-09,9.90741,9.96985,9.81956,9.90741,678359.10684927
2001-08-10,9.93734,10.1219,9.93734,10.0006,726323.73124826
2001-08-13,9.96985,10.0261,9.87583,9.87583,809537.75124206
2001-08-14,9.96985,10.1772,9.90741,10.0885,534175.03555464
2001-08-16,9.93734,10.0261,9.78706,9.84949,1257602.4759852
2001-08-17,9.90741,9.90741,9.63769,9.75805,1123008.5982941
2001-08-20,9.63769,9.84949,9.63769,9.78706,573877.54940871
2001-08-21,9.72554,10.0006,9.72554,9.93734,473471.2836846
2001-08-22,9.93734,10.2387,9.90741,10.1772,499619.83933068
2001-08-23,10.2387,10.4856,10.2387,10.3591,905220.04714911
2001-08-24,10.5102,10.5735,10.4549,10.5735,946539.70412774
2001-08-27,10.6605,10.787,10.4215,10.4549,811069.54198496
2001-08-28,10.4549,10.6042,10.3591,10.3591,1088541.0305153
2001-08-29,10.3916,10.4856,10.3591,10.4549,468207.88681541
2001-08-30,10.5419,10.6042,10.4856,10.5419,557947.38089524
2001-08-31,10.4856,10.7563,10.4549,10.7563,627402.59696507
2001-09-03,10.7563,11.0884,10.7563,10.9936,912690.0875922
2001-09-04,11.0884,11.2396,11.0884,11.1447,1308973.2294284
2001-09-05,10.9936,11.5981,10.9936,11.5981,1352496.1158856
2001-09-06,11.6605,12.0261,11.6605,11.693,2109696.9247241
2001-09-07,11.5102,11.6605,11.1772,11.2396,1230311.3364565
2001-09-10,11.0569,11.2958,10.8433,11.0261,672363.9555613
2001-09-11,11.2396,11.3583,10.7563,10.8125,2260976.6240142
2001-09-12,10.5102,10.8125,10.2387,10.693,1313482.1112436
2001-09-13,10.693,10.9381,10.693,10.7238,1284742.2572903
2001-09-14,10.6359,10.693,9.96985,10.1517,1118971.9996574
2001-09-17,10.1517,10.1517,9.72554,10.0006,1209107.5287881
2001-09-18,10.0006,10.1219,9.90741,10.0261,848279.7662945
2001-09-19,10.1517,10.3916,10.1517,10.3916,1242291.3967467
2001-09-20,10.3028,10.3283,10.0885,10.0885,409458.13546956
2001-09-21,9.84949,9.96985,9.48483,9.6061,1294192.4729879
2001-09-24,9.78706,9.84949,9.12102,9.1834,1039706.9498551
2001-09-25,9.03226,9.1834,8.91276,9.12102,1207263.9173442
2001-09-26,9.1834,9.36622,9.12102,9.36622,1064093.8323437
2001-09-27,9.36622,9.45407,9.08937,9.21593,1507452.7957778
2001-09-28,9.33454,9.42331,9.12102,9.30378,1169268.4511234
2001-10-01,9.30378,9.33454,9.24669,9.30378,758222.76135488
2001-10-02,9.33454,9.36622,9.08937,9.33454,1447800.5852499
2001-10-03,9.30378,9.36622,9.1834,9.21593,1688487.4733472
2001-10-04,9.36622,9.57351,9.33454,9.48483,1036642.2303376
2001-10-05,9.36622,9.45407,9.30378,9.30378,381371.51174386
2001-10-08,9.24669,9.45407,9.21593,9.33454,447771.11255017
2001-10-09,9.48483,10.0006,9.48483,9.90741,1426116.5281806
2001-10-10,10.0885,10.5102,10.0006,10.4856,2792168.8783377
2001-10-11,10.6359,11.1447,10.5102,10.787,3741242.979185
2001-10-12,10.5735,10.7238,10.4549,10.6605,2021439.1479899
2001-10-15,10.3916,10.5735,10.3916,10.4549,920712.07343671
2001-10-16,10.7238,11.0569,10.7238,11.0569,2674516.8793908
2001-10-17,11.2396,11.3898,10.8125,10.8749,3598285.7061228
2001-10-18,10.693,10.8125,10.6359,10.7563,889144.21057094
2001-10-19,10.6359,10.7238,10.4549,10.6042,1367371.3289618
2001-10-22,10.5735,10.787,10.5735,10.693,465357.11726789
2001-10-23,10.8125,10.8433,10.3283,10.3916,2102257.6111384
2001-10-24,10.2721,10.4549,10.2088,10.3591,1595485.2422244
2001-10-25,10.6042,10.8433,10.5102,10.5735,1749868.3541118
2001-10-26,10.7563,11.2958,10.6359,11.113,2804653.0866955
2001-10-29,11.113,11.7247,11.0569,11.4469,3544040.2844652
2001-10-30,11.113,11.5981,11.113,11.2651,3503369.3055872
2001-10-31,11.3292,11.3898,11.0884,11.2651,1202838.1118471
2001-11-02,11.4469,11.4469,11.208,11.2651,1412305.3747959
2001-11-05,11.1772,11.5427,11.1772,11.5427,1573369.8711198
2001-11-06,11.6306,11.7493,11.4469,11.4777,1573830.7739808
2001-11-07,11.4469,11.5427,11.2396,11.5102,1087491.7652368
2001-11-08,11.5102,11.693,11.3898,11.693,1344923.6525846
2001-11-09,11.5726,11.8125,11.5726,11.6605,1721276.4442867
2001-11-12,11.78,11.8749,11.3583,11.4153,1419621.780952
2001-11-13,11.693,11.8433,11.6306,11.8433,1712677.4763421
2001-11-14,11.9636,12.3836,11.8433,11.9944,4290170.3203861
2001-11-15,11.9636,12.0507,11.7247,11.7247,1238600.7597636
2001-11-16,11.7247,11.8749,11.6306,11.693,711160.596138
2001-11-19,11.78,11.9311,11.7247,11.9311,842633.99075547
2001-11-20,11.8749,11.8995,11.7247,11.8433,621911.59374479
2001-11-21,11.8433,11.8433,11.3292,11.3292,1641856.6221657
2001-11-22,11.2958,11.5102,11.208,11.4777,2228812.4325086
2001-11-23,11.5427,11.6306,11.3292,11.4777,667881.24847639
2001-11-26,11.4777,11.6605,11.4469,11.5726,517407.27566912
2001-11-27,11.4777,11.5981,11.4777,11.5102,625622.71529947
2001-11-28,11.4777,11.4777,11.2396,11.3292,1180489.4442326
2001-11-29,11.2396,11.3898,11.1772,11.3292,476095.58491277
2001-11-30,11.2651,11.4153,11.1772,11.1772,524494.93744237
2001-12-03,11.0884,11.2958,11.0569,11.1772,344036.10394122
2001-12-04,11.4777,11.5981,11.3898,11.5427,1013213.5705871
2001-12-05,11.5981,11.5981,11.2958,11.5726,1193599.5700559
2001-12-06,11.6306,11.6605,11.5427,11.5726,1300560.8986917
2001-12-07,11.5102,11.6306,11.4153,11.5726,915176.68697796
2001-12-10,11.4777,11.5981,11.4469,11.4777,1155332.1142455
2001-12-11,11.4469,11.5726,11.2958,11.5427,1335002.2917401
2001-12-12,11.4777,11.5427,11.3898,11.4469,533684.54386802
2001-12-13,11.4777,11.5102,11.2396,11.2396,1240841.5442902
2001-12-14,11.113,11.3898,11.0261,11.3583,816954.30419265
2001-12-17,11.2651,11.4153,11.2396,11.3583,724065.87624535
2001-12-18,11.2958,11.4469,11.208,11.4469,682190.85977003
2001-12-19,11.4153,11.6605,11.3292,11.5427,1033248.6196427
2001-12-20,11.4777,11.5427,11.3898,11.4469,445629.33678633
2001-12-21,11.2958,11.3898,11.208,11.2958,929156.26906251
2001-12-27,11.2651,11.3898,11.2651,11.3898,235530.46621322
2001-12-28,11.3583,11.5981,11.3583,11.5981,570901.59636808
2001-12-31,11.4469,11.5726,11.4469,11.4777,421720.42763506
2002-01-02,11.3583,11.6306,11.3583,11.6306,866580.45495467
2002-01-03,11.7493,12.5655,11.7493,12.5655,3027950.8495689
2002-01-04,12.8116,13.2896,12.504,12.6868,2956285.5758299
2002-01-07,12.5655,13.0506,12.4469,12.8678,1968241.8535791
2002-01-08,12.6868,13.0506,12.504,12.6868,2230659.4580478
2002-01-09,12.5655,13.1683,12.4469,13.113,3196435.3129387
2002-01-10,12.9302,13.7167,12.6868,12.7492,3617640.2121885
2002-01-11,12.8116,12.9874,12.5655,12.9302,1269482.3894808
2002-01-14,12.8116,12.8116,12.504,12.6868,1134465.1639767
2002-01-15,12.5655,12.8116,12.5655,12.8116,668746.15261057
2002-01-16,12.6868,12.9302,12.628,12.7492,546646.72556315
2002-01-17,12.9302,12.9874,12.7492,12.9874,855515.37219596
2002-01-18,12.9874,12.9874,12.7492,12.8678,462120.55495525
2002-01-21,12.7492,12.8678,12.5655,12.7492,634838.4964555
2002-01-22,12.6868,13.0506,12.6868,13.0506,2221900.0276257
2002-01-23,12.9874,13.113,12.8678,12.8678,1257073.2912188
2002-01-24,12.8678,13.2896,12.8116,13.1683,2140354.3621855
2002-01-25,13.0506,13.5901,13.0506,13.4161,3752248.8842924
2002-01-28,13.4706,13.7167,13.0506,13.113,2057047.0235877
2002-01-29,13.113,13.3511,13.113,13.3511,1081205.2778194
2002-01-30,13.2333,13.2896,13.113,13.113,968642.55688303
2002-01-31,13.1683,13.5901,13.1683,13.4706,1579329.7434233
2002-02-01,13.5901,14.0189,13.5347,13.8353,4828080.3761623
2002-02-04,13.8353,13.8353,13.5347,13.5901,2140900.6174281
2002-02-05,13.5347,13.5347,13.0506,13.2896,4691821.558013
2002-02-06,13.2333,13.3511,12.9302,13.113,1511108.1537765
2002-02-07,12.9874,12.9874,12.1438,12.2018,3916216.4996246
2002-02-08,11.9944,12.3266,11.78,12.2641,3330385.0646561
2002-02-11,12.504,12.9874,12.4469,12.9874,6271952.4757922
2002-02-12,12.9874,13.2333,12.628,12.6868,1782195.2841585
2002-02-13,12.6868,12.8678,12.6868,12.8678,440919.02335032
2002-02-14,12.8678,12.9302,12.6868,12.7492,1524010.0197886
2002-02-15,12.7492,12.9302,12.7492,12.7492,971154.19296742
2002-02-18,12.6868,12.8678,12.6868,12.7492,415264.37348612
2002-02-19,12.7492,12.7492,12.504,12.628,1083922.8976515
2002-02-20,12.5655,12.5655,12.2018,12.504,1235027.3400513
2002-02-21,12.5655,12.628,11.8995,11.9311,3586807.5178368
2002-02-22,11.8749,12.0261,11.78,11.78,1434160.1366285
2002-02-25,11.8433,11.8995,11.5427,11.8433,2191312.0101014
2002-02-26,12.0507,12.0507,11.8433,11.8433,2622245.942829
2002-02-27,11.9944,12.0261,11.8995,11.9944,2760466.7277248
2002-02-28,11.9636,11.9944,11.78,11.8995,761715.38081251
2002-03-01,11.78,11.9636,11.78,11.9636,526618.50469813
2002-03-04,12.1438,12.2641,11.78,11.8433,2092428.4308662
2002-03-05,11.8749,11.9311,11.6306,11.693,1005947.2378283
2002-03-06,11.7247,11.7247,11.5102,11.693,926650.3231369
2002-03-07,11.693,11.8433,11.6306,11.7493,1017968.2672616
2002-03-08,11.7493,11.8125,11.7247,11.7493,648229.71612245
2002-03-11,11.7247,11.78,11.5981,11.5981,1432770.599855
2002-03-12,11.5102,11.5102,11.3292,11.3583,796913.56497832
2002-03-13,11.3583,11.6306,11.2958,11.5427,1207943.3223022
2002-03-14,11.5981,11.5981,11.4153,11.4153,327560.81821687
2002-03-15,11.3898,11.4469,11.2396,11.2958,1131713.4031919
2002-03-18,11.3583,11.4153,11.2651,11.3292,192964.66446232
2002-03-19,11.2958,11.2958,10.9381,10.9381,1567034.4483369
2002-03-20,10.9381,11.1772,10.8125,11.1772,910542.62166957
2002-03-21,11.1772,11.2958,11.113,11.2396,674498.90313462
2002-03-22,11.2958,11.4777,11.1772,11.4153,477626.23762392
2002-03-25,11.4153,11.4777,11.1772,11.3583,389225.06888856
2002-03-26,11.2396,11.3898,11.1772,11.2958,586860.21567544
2002-03-27,11.4153,11.4153,11.3292,11.4153,1007103.4780919
2002-03-28,11.4469,11.4469,11.2651,11.2651,533282.81865833
2002-04-02,11.208,11.3583,10.9936,11.0569,562141.02791426
2002-04-03,10.9628,11.0884,10.8749,11.0261,653103.90613125
2002-04-04,11.0261,11.0884,10.9936,11.0884,564822.23073021
2002-04-05,11.0884,11.2651,11.0884,11.2396,1952617.8156079
2002-04-08,11.2958,11.4153,11.208,11.2651,2176204.6385472
2002-04-09,11.4153,11.4469,11.2958,11.4153,940596.90230053
2002-04-10,11.3583,11.3898,11.1447,11.2396,1616041.509824
2002-04-11,11.2396,11.2396,11.0261,11.0569,1130049.6007654
2002-04-12,11.0569,11.0884,10.9381,11.0884,628079.72585959
2002-04-15,11.113,11.3898,10.9628,11.3583,576641.82854282
2002-04-16,11.3898,11.4469,11.2958,11.3583,651475.38268913
2002-04-17,11.4153,11.4153,11.1447,11.1447,1028738.5997956
2002-04-18,11.1447,11.2651,11.0261,11.1772,365072.62094161
2002-04-19,11.0884,11.113,10.9628,11.113,566798.99188951
2002-04-22,11.0569,11.3292,11.0261,11.2396,439651.25597469
2002-04-23,11.2396,11.3583,11.1772,11.208,880261.87271927
2002-04-24,11.1772,11.2651,11.1772,11.208,675595.96574692
2002-04-25,11.208,11.208,11.0569,11.113,861139.52513163
2002-04-26,11.0884,11.208,11.0569,11.1772,1012783.3945836
2002-04-29,11.113,11.1772,11.0569,11.1772,387742.21351114
2002-04-30,11.1772,11.1772,10.9936,11.113,751732.56625328
2002-05-02,11.0261,11.113,10.9381,11.0569,756240.3100368
2002-05-06,11.0261,11.113,10.9628,11.0261,360372.5497914
2002-05-07,11.0569,11.113,10.9381,10.9936,977738.84470473
2002-05-08,11.113,11.2396,11.0261,11.1447,1475492.3119564
2002-05-09,11.2396,11.2651,11.0569,11.113,440563.9574426
2002-05-10,11.113,11.113,10.8749,10.9936,1071464.8640241
2002-05-13,10.9936,11.1772,10.9628,11.1772,323754.10199473
2002-05-14,11.0569,11.1772,11.0569,11.1772,1061911.0874367
2002-05-15,11.1447,11.1772,11.0569,11.1447,932035.48940392
2002-05-16,11.0884,11.4777,11.0884,11.3583,2053144.7126981
2002-05-17,11.7247,12.0822,11.5726,11.6605,3704058.9296058
2002-05-20,11.7493,11.8125,11.5102,11.6306,1367844.750172
2002-05-21,11.6306,11.7493,11.4153,11.7247,2085553.5810312
2002-05-22,11.693,11.7247,11.5102,11.5726,831094.34875472
2002-05-23,11.5102,11.6605,11.5102,11.5981,355159.22631947
2002-05-24,11.5981,11.9944,11.5427,11.9944,1622580.6402911
2002-05-27,11.8995,12.1438,11.8433,11.8433,1823969.0158076
2002-05-28,11.8749,12.0261,11.6605,11.6605,707773.81363364
2002-05-29,11.6605,11.8995,11.6605,11.8995,878403.46686254
2002-05-31,11.8749,11.9311,11.78,11.8749,884564.77078681
2002-06-03,11.8749,12.0507,11.8125,12.0507,968474.12818322
2002-06-04,11.9636,12.2641,11.9636,11.9944,1004572.4954676
2002-06-05,12.0507,12.3266,11.9636,12.2641,1328694.1817194
2002-06-06,12.3836,12.628,12.3266,12.4469,1912572.7541954
2002-06-07,12.2018,12.3836,12.1438,12.3266,763858.29460811
2002-06-10,12.3266,12.4469,12.2641,12.3836,388881.3832984
2002-06-11,12.2641,12.4469,12.2641,12.3836,784059.49629996
2002-06-12,12.3266,12.3266,12.1438,12.1438,965106.6922187
2002-06-13,12.2018,12.504,12.1438,12.2641,2639107.0213184
2002-06-14,12.2018,12.2641,11.8433,11.8433,2379230.6417598
2002-06-17,11.8749,11.9636,11.5981,11.693,896352.50371026
2002-06-18,11.693,11.78,11.4469,11.5981,1552253.6918965
2002-06-19,11.4153,11.4777,11.3292,11.4469,782213.60879255
2002-06-20,11.4153,11.5726,11.3898,11.4777,766509.90859842
2002-06-21,11.4153,11.7247,11.3583,11.7247,1064394.2727272
2002-06-24,11.6306,11.7247,11.3898,11.4153,582187.45728736
2002-06-25,11.4777,11.5427,11.0569,11.0884,1391826.4933557
2002-06-26,10.787,10.9381,10.693,10.787,1909449.9950583
2002-06-27,10.8749,11.113,10.8749,11.0261,1669833.9948429
2002-06-28,11.1447,11.1772,10.7563,10.8125,1574859.5546877
2002-07-01,10.7563,11.0569,10.693,10.8125,1114494.9827312
2002-07-02,10.8125,10.9381,10.5102,10.7238,1612191.5483951
2002-07-03,10.5419,10.9066,10.2088,10.8749,2231324.068593
2002-07-04,10.9066,11.0261,10.6359,10.6359,1090101.2720521
2002-07-05,10.8433,10.9381,10.6359,10.6605,966136.61095743
2002-07-08,10.8125,10.8125,10.5735,10.6042,481765.25911867
2002-07-09,10.6605,10.7563,10.6359,10.6605,454681.24136956
2002-07-10,10.7563,10.787,10.4549,10.5419,1356992.4793516
2002-07-11,10.4549,10.4549,10.3028,10.3283,885800.67327328
2002-07-12,10.4856,10.5102,10.2721,10.3028,779283.17702214
2002-07-15,10.3028,10.3283,10.1517,10.2721,710749.76667427
2002-07-16,10.3028,10.3591,10.1772,10.2721,578219.14055594
2002-07-17,10.3591,10.6359,10.2721,10.6359,764585.49689988
2002-07-18,10.6359,10.693,10.2721,10.3028,697299.36935603
2002-07-19,10.2088,10.2387,10.0261,10.1219,814459.73858459
2002-07-22,10.0577,10.0577,9.90741,9.90741,1160405.4598115
2002-07-23,10.2088,10.2387,9.90741,10.1517,1192106.4723927
2002-07-24,10.0885,10.1219,9.72554,9.72554,1593558.5544623
2002-07-25,9.96985,10.0261,9.66937,9.84949,1528687.3303037
2002-07-26,9.84949,10.1517,9.81956,10.1517,1404113.8222198
2002-07-29,10.1517,10.1772,10.0261,10.1772,632626.16272281
2002-07-30,10.2387,10.2721,10.0577,10.0577,736084.62961517
2002-07-31,10.0577,10.4856,10.0006,10.0006,1138292.3647705
2002-08-01,10.0577,10.2721,10.0577,10.1219,834385.53659162
2002-08-02,10.1219,10.1772,10.0577,10.1517,1086509.6438318
2002-08-05,10.1219,10.1219,9.96985,10.1219,671504.7415859
2002-08-06,10.0006,10.1517,9.93734,10.1219,365318.4358008
2002-08-07,10.1517,10.2387,9.93734,9.93734,970826.43982184
2002-08-08,10.0006,10.1517,10.0006,10.0577,898276.91540881
2002-08-09,10.1219,10.1772,10.0261,10.0885,366360.87288884
2002-08-12,10.0577,10.0885,9.93734,9.96985,218267.66251407
2002-08-13,10.0577,10.2088,9.93734,10.2088,1241831.6319175
2002-08-14,10.1517,10.2088,9.96985,10.0261,1337748.3623661
2002-08-16,10.1517,10.2088,9.66937,9.70013,2205389.4629169
2002-08-19,9.70013,9.87583,9.54809,9.54809,1419717.3756194
2002-08-20,9.66937,9.70013,9.24669,9.24669,1599454.6969876
2002-08-21,9.33454,10.1219,9.33454,10.0577,6499153.6875869
2002-08-22,10.1772,10.2088,10.0006,10.0261,2137716.4045762
2002-08-23,9.96985,10.1772,9.96985,10.0006,684337.1876609
2002-08-26,10.1772,10.2387,10.0577,10.2387,486155.78563138
2002-08-27,10.2721,10.8125,10.2387,10.6605,1619125.5758814
2002-08-28,10.6359,10.7238,10.3591,10.4856,1637204.3483492
2002-08-29,10.4215,10.4549,10.1219,10.1219,1133740.2377485
2002-08-30,10.2088,10.4549,10.1517,10.3591,1124552.9073863
2002-09-02,10.4215,10.6042,10.3916,10.4856,943078.94955927
2002-09-03,10.3283,10.3283,10.0885,10.1772,1295513.7278561
2002-09-04,10.1219,10.3028,10.0261,10.2387,1329650.128394
2002-09-05,10.1517,10.2721,10.0885,10.0885,333287.39401054
2002-09-06,10.1772,10.4549,10.1219,10.3591,615001.4649254
2002-09-09,10.3916,10.4549,10.3028,10.4215,382370.70362519
2002-09-10,10.5102,10.6359,10.4856,10.5735,1360165.3118859
2002-09-11,10.6042,10.693,10.4856,10.6042,878955.41226396
2002-09-12,10.5419,10.5419,10.3028,10.4549,698037.95196535
2002-09-13,10.3028,10.4215,10.2721,10.2721,610902.2745421
2002-09-16,10.2721,10.4549,10.2387,10.3591,950233.75520609
2002-09-17,10.5419,10.7238,10.3916,10.3916,1743703.6360923
2002-09-18,10.3283,10.3591,10.1517,10.1772,1069588.2496593
2002-09-19,10.2721,10.3283,10.1219,10.1219,1081003.8461987
2002-09-20,10.2088,10.3028,10.1219,10.1772,1392402.3374239
2002-09-23,10.2721,10.2721,10.0577,10.0885,997295.92042297
2002-09-24,10.0885,10.0885,9.72554,9.81956,1545697.4909531
2002-09-25,9.84949,10.1517,9.81956,10.0885,1546416.7270226
2002-09-26,10.1517,10.2088,9.81956,9.93734,1521358.4057983
2002-09-27,9.96985,9.96985,9.78706,9.90741,969628.0923833
2002-09-30,9.84949,9.84949,9.72554,9.78706,2340764.0303922
2002-10-01,9.81956,9.87583,9.75805,9.75805,944504.90334891
2002-10-02,9.84949,9.93734,9.78706,9.81956,1059141.1181438
2002-10-03,9.81956,9.93734,9.72554,9.93734,764852.93436242
2002-10-04,9.93734,10.0577,9.87583,9.96985,605505.72795752
2002-10-07,9.78706,10.0006,9.75805,9.93734,458417.39962286
2002-10-08,10.0006,10.0577,9.90741,10.0261,480555.53136257
2002-10-09,10.0261,10.1517,10.0261,10.1219,602641.30202894
2002-10-10,10.1772,10.2721,10.0261,10.1772,1867613.6716627
2002-10-11,10.3283,10.5102,10.3028,10.4215,2153631.7786769
2002-10-14,10.4215,10.4549,10.3028,10.4549,873678.35901371
2002-10-15,10.5735,10.7563,10.5419,10.6605,1521147.8699235
2002-10-16,10.6042,10.7238,10.5102,10.5102,1113591.3855174
2002-10-17,10.5735,10.6042,10.5102,10.6042,557992.90216546
2002-10-18,10.6605,10.787,10.6605,10.787,1779486.7685804
2002-10-21,10.7563,10.9381,10.693,10.8125,1700625.7200514
2002-10-22,10.8433,10.9936,10.8125,10.9628,1069687.258422
2002-10-23,10.9628,11.0261,10.7563,10.787,885331.80419002
2002-10-24,10.8125,10.8749,10.7238,10.8749,431064.80637946
2002-10-25,10.8125,10.9381,10.7563,10.787,1067741.2241201
2002-10-28,10.8433,11.3583,10.8433,11.2958,2038278.603876
2002-10-29,11.2651,11.3583,11.1772,11.208,1410016.7929356
2002-10-30,11.1772,11.5427,11.1447,11.3898,1905144.8209273
2002-10-31,11.3292,11.5981,11.3292,11.5981,670015.05801795
2002-11-04,11.6605,11.7247,11.5427,11.5726,574027.76960044
2002-11-05,11.5427,11.5981,11.4153,11.4153,614298.16130051
2002-11-06,11.4469,11.5102,11.2958,11.2958,1177085.5912519
2002-11-07,11.3292,11.4153,11.3292,11.3583,706788.27813338
2002-11-08,11.3583,11.4777,11.3583,11.4777,875836.06722214
2002-11-12,11.4777,11.5726,11.4469,11.5427,358269.46710724
2002-11-13,11.4777,11.5726,11.4469,11.5726,225891.33724415
2002-11-14,11.6605,11.8995,11.6605,11.8125,1848766.7277599
2002-11-15,11.78,11.8125,11.2958,11.2958,2122284.6939717
2002-11-18,11.2958,11.4153,10.9381,11.3292,995901.83152249
2002-11-19,11.2958,11.3898,11.1772,11.1772,1561546.8592119
2002-11-20,11.208,11.2396,11.0569,11.113,1106063.3054547
2002-11-21,11.208,11.3898,11.1772,11.3583,2355870.2639147
2002-11-22,11.3898,11.4469,11.2651,11.3898,1652540.4642863
2002-11-25,11.4153,11.6605,11.3292,11.6605,1617812.2872355
2002-11-26,11.5981,11.7247,11.4777,11.5102,1240356.7427623
2002-11-27,11.4777,11.7247,11.3898,11.6605,1519330.43321
2002-11-28,11.6605,11.7247,11.5427,11.5427,813825.85489678
2002-11-29,11.5427,11.5726,11.2958,11.2958,1912381.5648605
2002-12-02,11.2958,11.7493,11.2958,11.7247,1461839.3449857
2002-12-03,11.6306,11.693,11.5102,11.5427,1201667.0771707
2002-12-04,11.4469,11.5981,11.3583,11.3898,1163986.8457461
